name,slug,city_slug,category_slug,address,phone,website,rating,reviews,latitude,longitude,short_description,description,photo,google_maps_link,place_id
Mullan's Bar,mullans-bar-downpatrick,downpatrick,pubs,"48 Church St, Downpatrick BT30 6EJ",+44 28 4461 2227,,4.4,78,54.332724,-5.716041199999999,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptt4XxYZDRHHmJLLFBTsFXnJfrU1qxItQmhgOlRA_E_83kn1y9Zn4xvWZjhgW1BWgm0CgjbizthEXvB3z3DewF9qCL_Fh-aBanYSiOQIT5JFHGKPqm6sCukCi9D5ULp2doxsjK=w800-h500-k-no,"https://www.google.com/maps/place/Mullan%27s+Bar/@54.332724,-5.716041199999999,14z/data=!4m8!1m2!2m1!1sMullan%27s+Bar!3m4!1s0x4861153d481a2b93:0x2a7bb992c3fc4e5!8m2!3d54.332724!4d-5.716041199999999",ChIJkysaSD0VYUgR5cQ_LJm7pwI
Cafe 31,cafe-31-downpatrick,downpatrick,cafes,"31 Market St, Downpatrick BT30 6LP",+44 28 4461 5030,,4.7,47,54.32798889999999,-5.7168624,Cafe,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdFAvXvKMyeShBcrYaYR9vHjKitogYfFErdTw68vcVKPL8YtqH7zdnDCaYv6-Scid8Rrd5EbBRZULBGGRDdZVNWKaq-LtBrZ4uLT_ygaqoFQXiP6cYgWgvq1HsNBacZBCsJMY=w800-h500-k-no,"https://www.google.com/maps/place/Cafe+31/@54.327988899999994,-5.7168624,14z/data=!4m8!1m2!2m1!1sCafe+31!3m4!1s0x4861157a537d7f1d:0x75d31cc010789d9a!8m2!3d54.327988899999994!4d-5.7168624",ChIJHX99U3oVYUgRmp14EMAc03U
The Eastern Pearl,the-eastern-pearl-downpatrick,downpatrick,restaurants,"84 Commons Rd, Ballykinler, Downpatrick BT30 8DG",+44 28 4485 1388,,4.6,35,54.2580957,-5.7938844,"Chinese Takeaway, Chinese restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqS2OIVzpKwMuk0AQcw0cwT7gRtyOPxbgWOJNnqCJbug4DbAnUYVOirTtWh0wbaROku6go-3OmyFlFTswz6ovZ9bbdK50cIvDk4UYpgNQpZu6QYK5TBd5fNegll2EBw5RwPkSsm9Q=w800-h500-k-no,"https://www.google.com/maps/place/The+Eastern+Pearl/@54.2580957,-5.7938844,14z/data=!4m8!1m2!2m1!1sThe+Eastern+Pearl!3m4!1s0x48613dd69580f977:0x7849e8c1b59a82f6!8m2!3d54.2580957!4d-5.7938844",ChIJd_mAldY9YUgR9oKatcHoSXg
Oscars Pizza Downpatrick,oscars-pizza-downpatrick-downpatrick,downpatrick,restaurants,"45b Church St, Downpatrick BT30 6EH",+44 28 4421 8441,https://www.oscarspizzas.com/,3.9,131,54.331205,-5.7149104,"Takeaway, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5ltqmEssEj_52uDQpLuO20HW75WsbukUvQ6l3F-6h70DPpoAiSgbVU501a5aCD6XE6HvF8WuIine0L7UQGfnpEgji-2n-rxaBOMGcUgvIPNzUf4NfipCgBRTA-JPUF0RjoqZl=w800-h500-k-no,"https://www.google.com/maps/place/Oscars+Pizza+Downpatrick/@54.331205,-5.7149104,14z/data=!4m8!1m2!2m1!1sOscars+Pizza+Downpatrick!3m4!1s0x486115c90c41b09b:0x8834c4b0d5f5641f!8m2!3d54.331205!4d-5.7149104",ChIJm7BBDMkVYUgRH2T11bDENIg
Arkle Bar,arkle-bar-downpatrick,downpatrick,pubs,"17 Irish St, Downpatrick BT30 6BW",+44 28 4461 2934,,4.4,62,54.32836709999999,-5.715265,Pub,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqynlza7l7TRD8gmgoHr2rydllB8zfevAebHqhn3ORM_tzW-6rD7Zpg3fpDYlOruuHcJXAFlxdi_F1tYsrFaqjF-_W_LTB9hkoR9L6sbMO6cbQN_C12YRMOfA-2mbeTUOhVHW58=w800-h500-k-no,"https://www.google.com/maps/place/Arkle+Bar/@54.328367099999994,-5.715265,14z/data=!4m8!1m2!2m1!1sArkle+Bar!3m4!1s0x4861153d97b8732b:0x4f8f12f06f5b54da!8m2!3d54.328367099999994!4d-5.715265",ChIJK3O4lz0VYUgR2lRbb_ASj08
Peking Garden,peking-garden-downpatrick,downpatrick,restaurants,"40 Killough Rd, Downpatrick BT30 6PY",+44 28 4461 7574,,4.2,53,54.3150037,-5.7094112,"Chinese Takeaway, Chinese restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnKOB15y3NzrHHCMpR3zR6Ra_xDbIU1JmaIsF7oOHtdeGHp9rL0zPyAL3lAyHkBWe0rSRupZmJ5yqTtpRfacQ8EsFNlgtwMSaDGcw2qMkT_x63xo3dw2vp5AxAahjDJFXLOCOO=w800-h500-k-no,"https://www.google.com/maps/place/Peking+Garden/@54.3150037,-5.7094112,14z/data=!4m8!1m2!2m1!1sPeking+Garden!3m4!1s0x48611543dce2d11d:0x89271a854c7c00b3!8m2!3d54.3150037!4d-5.7094112",ChIJHdHi3EMVYUgRswB8TIUaJ4k
McGreevys,mcgreevys-downpatrick,downpatrick,things-to-do,"Unit 2, Ballymote Centre, 40 Killough Rd, Downpatrick BT30 7UG",+44 28 4461 7163,https://www.mcgreevysbutchers.com/,4.9,38,54.31513899999999,-5.7091417,Butchers,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerop2fJEDSM5-Pqrl-HP1uMM2nS76VZwYM2j6jFR3WyNdCZWQAsW35JTBCD88c8lfWevL9899y0a_ght7CpCPB9ZP1pltLbVMgatpWX_1B-7eCPqwPmuHquHXyawMA2WDfcfa92DQ=w800-h500-k-no,"https://www.google.com/maps/place/McGreevys/@54.315138999999995,-5.7091417,14z/data=!4m8!1m2!2m1!1sMcGreevys!3m4!1s0x486140f92b9595d3:0x3ad7c24ddaf6c1be!8m2!3d54.315138999999995!4d-5.7091417",ChIJ05WVK_lAYUgRvsH22k3C1zo
The Garden Cafe,the-garden-cafe-downpatrick,downpatrick,cafes,"53A Market St, Downpatrick BT30 6LZ",+44 7935 120890,http://fb.me/ryansgardencafe,4.4,43,54.3274729,-5.7192953,Coffee shop,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw4dNZco3oHLsP9NWvvA3FjM1hCaDOeLLfnnQ2J9HhOXlP2gOvVhCQvbpswkwN1L069G9qAhV2t6TfYYK-bFirQ5n08AECkXDH-E6pz4vkpgsE-CdsA6nhFaz1VdzfeJfN4k8=w800-h500-k-no,"https://www.google.com/maps/place/The+Garden+Cafe/@54.3274729,-5.7192953,14z/data=!4m8!1m2!2m1!1sThe+Garden+Cafe!3m4!1s0x486115355eb87a23:0xfca1a1a955f65c5c!8m2!3d54.3274729!4d-5.7192953",ChIJI3q4XjUVYUgRXFz2Vamhofw
GJs coffee house,gjs-coffee-house-downpatrick,downpatrick,cafes,"St Patricks Ave, Downpatrick BT30 6DW",,,5.0,3,54.3263128,-5.7165561,Coffee shop,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnO8tp-1yXBBkUG2btYQHaOtGUlfKOprvQ6_Fpnox7VVFreJAritzRvGOCQosN9f75vF8byC8zOHYf1oIV0YAYNXzZNISEjse6e7D824ttmAyZqo_cyabZozzw4TV5XH1ExgUjmH9Czfo=w800-h500-k-no,"https://www.google.com/maps/place/GJs+coffee+house/@54.3263128,-5.7165561,14z/data=!4m8!1m2!2m1!1sGJs+coffee+house!3m4!1s0x4861155f7312d357:0xd2b402444318398!8m2!3d54.3263128!4d-5.7165561",ChIJV9MSc18VYUgRmIMxRCRAKw0
Street Feed,street-feed-downpatrick,downpatrick,things-to-do,"1 Brannish Rd, Downpatrick BT30 6LL",+44 7514 015698,https://www.streetfeed.co.uk/,4.3,6,54.3150048,-5.70777,Mobile caterer,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbp2D5bvRQP1crqK6LP-_5xLlLMMdlg4liakJXY_6p-TgczcraNIUlQq_uSm40pH10MsaRdtc98_Va4hNa3zTeczxtJZz3hmtRlMiETh6EVOXm5R-JWyMGdRMhhgLYhWc97usbE38knLNy=w800-h500-k-no,"https://www.google.com/maps/place/Street+Feed/@54.3150048,-5.70777,14z/data=!4m8!1m2!2m1!1sStreet+Feed!3m4!1s0x48611501d700b5b9:0x5303a1f544c9f2fe!8m2!3d54.3150048!4d-5.70777",ChIJubUA1wEVYUgR_vLJRPWhA1M
McGreevys Cafe,mcgreevys-cafe-downpatrick,downpatrick,cafes,"40 Killough Rd, Downpatrick BT30 6PY",,,5.0,3,54.3151898,-5.7090158,Coffee shop,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BUjvvyRFd2yCEctgOcmzGA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=320.512&pitch=0&thumbfov=100,"https://www.google.com/maps/place/McGreevys+Cafe/@54.3151898,-5.7090157999999995,14z/data=!4m8!1m2!2m1!1sMcGreevys+Cafe!3m4!1s0x4861150030e2ecc9:0xc41b12c8c020f7c5!8m2!3d54.3151898!4d-5.7090157999999995",ChIJyeziMAAVYUgRxfcgwMgSG8Q
The Cake Room,the-cake-room-downpatrick,downpatrick,things-to-do,"1 Kildare St, Strangford, Downpatrick BT30 7LJ",+44 28 4488 1777,https://m.facebook.com/TheCakeroomStrangford/,4.8,49,54.3704115,-5.5569422,"Cake shop, Bakery, Coffee shop",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdr3fxWCAB7tGIZM6HcXX3OjtfbjPqovJgPg-OSjiL5MaWPhzkzQEIniHN-WhVhh71hDCTuR84eMD2WeW7votPFH0dmboR20fj7I3FjVcVnGdiiKX0KB_9svfBtpXJOit0A6DLhQ=w800-h500-k-no,"https://www.google.com/maps/place/The+Cake+Room/@54.370411499999996,-5.5569422,14z/data=!4m8!1m2!2m1!1sThe+Cake+Room!3m4!1s0x4861696ae348f131:0x5720803902bdf627!8m2!3d54.370411499999996!4d-5.5569422",ChIJMfFI42ppYUgRJ_a9AjmAIFc
Hanlons Downpatrick,hanlons-downpatrick-downpatrick,downpatrick,things-to-do,"26 Market St, Downpatrick BT30 6LY",+44 28 4461 2129,http://www.hanlonsdownpatrick.co.uk/,4.7,76,54.3279911,-5.7162713,"Shop, Cheese shop, Food products supplier, Sandwich shop",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo82IoidQdTH-mQRPLbqgZsriakSxZMJp-x6vMil7FTpOsM7i1v5KjVEkMP2gtJKcAFmRYVPU7fHoioDQb6tFDA-hMclpq7YpMKls_YujRJbghVFXer_Fr5FMMC6KQ6z5cd2YmO=w800-h500-k-no,"https://www.google.com/maps/place/Hanlons+Downpatrick/@54.3279911,-5.7162713,14z/data=!4m8!1m2!2m1!1sHanlons+Downpatrick!3m4!1s0x4861153d8cf3affd:0x67ecf2ddd0006321!8m2!3d54.3279911!4d-5.7162713",ChIJ_a_zjD0VYUgRIWMA0N3y7Gc
Number Nine B&B,number-nine-b-b-downpatrick,downpatrick,b-and-bs,"9 Knockchree Rd, Downpatrick BT30 6RP",+44 28 4461 3907,http://www.numberninebandb.com/,4.9,19,54.3268947,-5.7042701,"Guest house, Bed & breakfast, Hotel",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephK8FrahXBM6JGdqvgVbN2AcGW2dLsaLy47FB08hz9pUtebFb66vGy1LyvJLd9HDbYzg0LrB5bRzTncwyShPDGulmFSB-1_okqwh0naJL7w5N_ff7pJlazlAMA5do2KaAxkkvG1A=w800-h500-k-no,"https://www.google.com/maps/place/Number+Nine+B%26B/@54.3268947,-5.7042701,14z/data=!4m8!1m2!2m1!1sNumber+Nine+B%26B!3m4!1s0x486115398a7bdc27:0xf4928f40a797804e!8m2!3d54.3268947!4d-5.7042701",ChIJJ9x7ijkVYUgRToCXp0CPkvQ
East Essence Chinese Restaurant,east-essence-chinese-restaurant-downpatrick,downpatrick,restaurants,"The Quayside the Harbour, Quay St, Ardglass, Downpatrick BT30 7TZ",+44 28 4484 2588,https://facebook.com/East-Essence-Chinese-Restaurant-122012264529708/,4.4,146,54.25937649999999,-5.605966,Chinese restaurant,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUiEWrMdnV9XwWLT0C_fl_n_WPlG07LFy4FUDuuBtMY1apcaqj5hQrJCQU6_G23xOqZgXGJXS0P12AImkr2gP4sI_p7ITI7b5r7UwIAb8q1jjFYSUeaz3jaKqnjNZGGkglFrko=w800-h500-k-no,"https://www.google.com/maps/place/East+Essence+Chinese+Restaurant/@54.259376499999995,-5.605966,14z/data=!4m8!1m2!2m1!1sEast+Essence+Chinese+Restaurant!3m4!1s0x486141083049c431:0x3471f54ca839189f!8m2!3d54.259376499999995!4d-5.605966",ChIJMcRJMAhBYUgRnxg5qEz1cTQ
Molloys Fish and Chips,molloys-fish-and-chips-downpatrick,downpatrick,restaurants,"61 St Patricks Ave, Downpatrick BT30 6DN",+44 28 4461 5555,http://www.molloysfishandchips.com/,4.4,274,54.324544,-5.712452,"Fish & chips shop, Fast food restaurant, Fish and chips takeaway, Meal Delivery",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodfAGAIYmpWpmSQAdMeFpTmCyRJN59pXguDpaV8qbL-TyiPQZC4SDIdMR85OQplqzyIq5yfG9zYAgxfzMwzrMcd2JVKODHyuKAMGsm8diNWGyJuuec0aa_20dvIcfPtQNIYxZeuQ=w800-h500-k-no,"https://www.google.com/maps/place/Molloys+Fish+and+Chips/@54.324543999999996,-5.712452,14z/data=!4m8!1m2!2m1!1sMolloys+Fish+and+Chips!3m4!1s0x4861153ef7ed7897:0xc1664b24d5e8604a!8m2!3d54.324543999999996!4d-5.712452",ChIJl3jt9z4VYUgRSmDo1SRLZsE
Slieve Patrick,slieve-patrick-downpatrick,downpatrick,things-to-do,"19 St Patricks Rd, Downpatrick BT30 7JG",,,4.8,11,54.3483318,-5.654902799999999,Religious destination,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6fcrgjp7GXOmxzcsNlBZEQww08KJpz-rXnJ90QDixRdVRy7O5IfKXZeGd9oQ-0nDBticmoGnVhO7vEhEhpi-NDrKMRgZdllbLEywbHmPW5d6ETSv0ztMII2SrcqYdofy5XKY=w800-h500-k-no,"https://www.google.com/maps/place/Slieve+Patrick/@54.3483318,-5.6549027999999995,14z/data=!4m8!1m2!2m1!1sSlieve+Patrick!3m4!1s0x48616be2cabc234b:0x68bcfa4e64c612f0!8m2!3d54.3483318!4d-5.6549027999999995",ChIJSyO8yuJrYUgR8BLGZE76vGg
"St Patrick Centre, Downpatrick",st-patrick-centre-downpatrick-downpatrick,downpatrick,attractions,"53A Market St, Downpatrick BT30 6LZ",+44 28 4461 9000,http://www.saintpatrickcentre.com/,4.4,675,54.3275255,-5.719090599999999,"Heritage museum, Tourist attraction","Modern facility with a multimedia exhibition exploring St. Patrick's life, plus a craft shop & cafe.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweom4zQXeOWJF9kBo79Ve710BRw3jh5uUU88uwN9xg8NzS8nQZIzwXz308gcd3bZhiGq2A6jrcJC6n6-jbD9Xf_dS76gHQbHfcLFODtSbkxERa8bF0mLF9D1rTihUeSO3-fzjXTkjA=w800-h500-k-no,"https://www.google.com/maps/place/St+Patrick+Centre%2C+Downpatrick/@54.3275255,-5.7190905999999995,14z/data=!4m8!1m2!2m1!1sSt+Patrick+Centre%2C+Downpatrick!3m4!1s0x486115160ae08927:0x353926179c972e4!8m2!3d54.3275255!4d-5.7190905999999995",ChIJJ4ngChYVYUgR5HLJeWGSUwM
"Ralph's Fish & Chips, Downpatrick",ralphs-fish-chips-downpatrick-downpatrick,downpatrick,restaurants,"Unit 17 18, The Grove Shopping Centre, Market St, Downpatrick BT30 6LP",+44 28 4461 6899,https://www.ralphs.fish/,4.0,282,54.3272229,-5.718548699999999,"Fish and chips takeaway, Cafe, Fast food restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerp5GqFOpmPv4PB2u6ao7K29bfFVaoUU68oxVTThJlPawSYDGBZO0VJ5ZsViEdJq5BdGPmbQyi2lBtRvTV9LsEAkEdLcBYlzqxsl9xnvtWJiZ6yeBuTd0wtyUu-6GicXmFXk8PBng=w800-h500-k-no,"https://www.google.com/maps/place/Ralph%27s+Fish+%26+Chips%2C+Downpatrick/@54.327222899999995,-5.7185486999999995,14z/data=!4m8!1m2!2m1!1sRalph%27s+Fish+%26+Chips%2C+Downpatrick!3m4!1s0x4861151621afadc3:0x68d2a81ca52e8d56!8m2!3d54.327222899999995!4d-5.7185486999999995",ChIJw62vIRYVYUgRVo0upRyo0mg
Inch Abbey,inch-abbey-downpatrick,downpatrick,attractions,"Inch Abbey Rd, Downpatrick BT30 9AT",,https://discovernorthernireland.com/things-to-do/inch-abbey-p675371,4.7,964,54.33653649999999,-5.729784599999999,"Tourist attraction, Historical landmark","Riverside excavation site around the remains of a 12th-century stone church, cloister & staircase.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweouITWfEXsAF61U_LnIf-tuqgh97wcNG7-eaW-9AbZ8VbNdknY8FIiSmnsIZNWJjmajwX7Qkj7tzuc28VzID88R0vxyNlO_jMLzjigREvRCsEvS1l7pAa12BDf373Wrm4r1bWO6=w800-h500-k-no,"https://www.google.com/maps/place/Inch+Abbey/@54.336536499999994,-5.7297845999999995,14z/data=!4m8!1m2!2m1!1sInch+Abbey!3m4!1s0x486115053a278161:0x1b18c0d40ce39795!8m2!3d54.336536499999994!4d-5.7297845999999995",ChIJYYEnOgUVYUgRlZfjDNTAGBs
Apache Pizza Downpatrick,apache-pizza-downpatrick-downpatrick,downpatrick,things-to-do,"112b Market St, Downpatrick BT30 6LZ",+44 28 2005 8099,https://www.apachepizza.co.uk/stores/order-pizza-Downpatrick%3Futm_source%3Dgmb%26utm_medium%3Dyext%26utm_campaign%3DGB11,3.7,107,54.3247374,-5.7193934,"Pizza delivery, Fast food restaurant, Pizza restaurant, Pizza Takeaway",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyNfx8CH0f7lXazNo9zsgSS4a9MlMNJvq2cXuUxx0j5O2LV5RmZIXvzmyd1rDSGzz1vOHwkwW2OUJGC4IaFJm9GpUvmBCmHlHy6DPht0URKAc54xK8rQkiG0GCuJIam0jPm4Y_=w800-h500-k-no,"https://www.google.com/maps/place/Apache+Pizza+Downpatrick/@54.3247374,-5.7193933999999995,14z/data=!4m8!1m2!2m1!1sApache+Pizza+Downpatrick!3m4!1s0x48611515c95655e1:0x76ebc91686d309dc!8m2!3d54.3247374!4d-5.7193933999999995",ChIJ4VVWyRUVYUgR3AnThhbJ63Y
Salthouse Restaurant,salthouse-restaurant-newtownards,newtownards,restaurants,"38 Shore Rd, Portaferry, Newtownards BT22 1JZ",+44 28 4272 9972,,4.7,137,54.3789325,-5.546647,Seafood restaurant,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqlDjpYha_VFtnKbTs7AvuEzGlS33Anak-z97d3wGmmhHdaqRmdodvJzgapUU9j9woIXPcasmV_cc0R6YTqOKMZ8J_sCH5hBgJd5Z3HwNUvYA3psEA0QF0XCgXu5NK27PJPLvP=w800-h500-k-no,"https://www.google.com/maps/place/Salthouse+Restaurant/@54.3789325,-5.546647,14z/data=!4m8!1m2!2m1!1sSalthouse+Restaurant!3m4!1s0x48616910495845e7:0x86b5816898eb1bcd!8m2!3d54.3789325!4d-5.546647",ChIJ50VYSRBpYUgRzRvrmGiBtYY
Costa,costa-downpatrick,downpatrick,cafes,"Bt 30, Downe Retail Park, 2, Downpatrick BT30 6DR",+44 28 4483 9677,http://costa.co.uk/,4.1,234,54.3245772,-5.725001499999999,Coffee shop,"Counter-service coffee chain offering hot drinks, iced coolers, sweet snacks and sandwiches.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHIr6w-jouSJ_nA8ypHy1FISM7_q3Kr1vKAfjyGFVPs15iMwkr7f8pJ0arBAemWQgcgdgqWVrH_VhU0PhXq0ZvyeXpB44hUUXyyrGz6hUYHYVP8UkUyh1IP2mXyim1S43Op6xG=w800-h500-k-no,"https://www.google.com/maps/place/Costa/@54.3245772,-5.725001499999999,14z/data=!4m8!1m2!2m1!1sCosta!3m4!1s0x4861151395339b85:0xcd43eb5636d9493a!8m2!3d54.3245772!4d-5.725001499999999",ChIJhZszlRMVYUgROknZNlbrQ80
College Kitchen,college-kitchen-downpatrick,downpatrick,restaurants,"102B Market St, Downpatrick BT30 6LZ",,https://www.serc.ac.uk/restaurants/the-mcneill-room,,0,54.3256524,-5.7188531,Modern European restaurant,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tc7fcLzCRp6j7M59Aouq8g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=108.15497&pitch=0&thumbfov=100,"https://www.google.com/maps/place/College+Kitchen/@54.325652399999996,-5.7188531,14z/data=!4m8!1m2!2m1!1sCollege+Kitchen!3m4!1s0x486115770fb3b9c1:0xdc9e2f2a929bb4e3!8m2!3d54.325652399999996!4d-5.7188531",ChIJwbmzD3cVYUgR47Sbkiovntw
JJ Farrall’s,jj-farrall-s-newcastle,newcastle,restaurants,"Downs Rd, Newcastle BT33 0AH",+44 28 4372 1066,https://marineandlawn.com/slievedonard/dining-jj-farralls/,3.7,10,54.21574,-5.884666699999999,"Irish restaurant, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWv5B0tKpfVWOqVdkF7lWBiym6ehWoEifrXHx_lgxQVOYf_GbI6rwlw08zQBwqybY2BiIPTnkaDOh2sdfCJYs06sxn7nqKL3UWrMC9XaIxp50Vbpoo_QMXHVOcK_GH5ngeG6Ri=w800-h500-k-no,"https://www.google.com/maps/place/JJ+Farrall%E2%80%99s/@54.21574,-5.8846666999999995,14z/data=!4m8!1m2!2m1!1sJJ+Farrall%E2%80%99s!3m4!1s0x48613d790e670cd9:0x13d7112338b5bb5!8m2!3d54.21574!4d-5.8846666999999995",ChIJ2QxnDnk9YUgRtVuLMxJxPQE
Scopers,scopers-newcastle,newcastle,restaurants,"169 Main St, Dundrum, Newcastle BT33 0LY",+44 28 4375 8436,,4.8,188,54.2568299,-5.8466888,Takeaway,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4_0sA8xXybm3QcY0-lQMNDB1M97h0pM2tJKL2oyRZLU0YFcyvJJ2RK3T0XsJG09un0rSjgMvdC9iAHJ5u3JN7MOKXy4PBOH52wKPKw3-QG2b-k6qwlaTwkSBkYgRq-jqhv2pv=w800-h500-k-no,"https://www.google.com/maps/place/Scopers/@54.2568299,-5.8466888,14z/data=!4m8!1m2!2m1!1sScopers!3m4!1s0x48613db9bcca7109:0x1f52c6abeb6c91ba!8m2!3d54.2568299!4d-5.8466888",ChIJCXHKvLk9YUgRupFs66vGUh8
The Yard Restaurant at Hillyard House Hotel,the-yard-restaurant-at-hillyard-house-hotel-castlewellan,castlewellan,restaurants,"3, 5 Castle Ave, Castlewellan BT31 9DX",+44 28 4377 1010,https://www.hillyard-house.co.uk/the-yard-restaurant.html,4.6,48,54.2582873,-5.941946499999999,"Restaurant, Breakfast restaurant, Hotel, Lunch restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNAeIqsFlZGJm6OB6iS3VvL13OCgMuRi-kfWlWJpfSjARDkpkWHABFL0jA4sWH9tq-UThyGkWBWWzNZYMujQEYAPbwJwNi0lQNQHvg0Pa8B4QU0yy7XztxZ-Makaq-cgsxTuc=w800-h500-k-no,"https://www.google.com/maps/place/The+Yard+Restaurant+at+Hillyard+House+Hotel/@54.2582873,-5.941946499999999,14z/data=!4m8!1m2!2m1!1sThe+Yard+Restaurant+at+Hillyard+House+Hotel!3m4!1s0x486123248e055269:0x54a17946ca983d70!8m2!3d54.2582873!4d-5.941946499999999",ChIJaVIFjiQjYUgRcD2YykZ5oVQ
The Donard,the-donard-newcastle,newcastle,b-and-bs,"29 Main St, Newcastle BT33 0AD",+44 28 4372 2203,http://www.thedonard.co.uk/,4.3,298,54.2144074,-5.8884117,"Bed & breakfast, Serviced accommodation","Simple property with straightforward rooms, plus a quaint restaurant, a lounge bar & free parking.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5gocQO8t5RYcmhB1dGScefAqjBM-Zfco1F4YMBipgwpyO6ZXSqhO3fLGVNNjrOqeZgIPs_cviqw7FImfHxJLrbGh2GpvKUiYmro9BXdTAZBkFsdFno-sH4vAxOWdIiXo0oe-i=w800-h500-k-no,"https://www.google.com/maps/place/The+Donard/@54.2144074,-5.8884117,14z/data=!4m8!1m2!2m1!1sThe+Donard!3m4!1s0x48613cb2759b4119:0x6dfac169a68e1064!8m2!3d54.2144074!4d-5.8884117",ChIJGUGbdbI8YUgRZBCOpmnB-m0
The Cottage Bar,the-cottage-bar-newcastle,newcastle,bars,"51 Castlewellan Rd, Newcastle BT33 0JY",,https://www.burrendale.com/dining.html,5.0,1,54.228341,-5.8960952,Bar & grill,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwersmcGcTN1W4pxThJQ8hyfFuoee5OP-xOv1bOb_TFDdTbpH6m8T1shFWA94XFzXBnJpnfyijKzS1VhMn9AlpTFRSMAyeDTfIhB8_A6W7CokjhVBB9jC2jQLPCyOFXdqQT8FeJiYAA=w800-h500-k-no,"https://www.google.com/maps/place/The+Cottage+Bar/@54.228341,-5.8960951999999995,14z/data=!4m8!1m2!2m1!1sThe+Cottage+Bar!3m4!1s0x48613da3f6d67fa7:0x1338a07019d90c5!8m2!3d54.228341!4d-5.8960951999999995",ChIJp3_W9qM9YUgRxZCdAQeKMwE
Maginns,maginns-castlewellan,castlewellan,bars,"9-11 Main St, Castlewellan BT31 9DF",+44 28 4377 8235,http://www.maginnsbar.com/,4.6,707,54.25849909999999,-5.941078699999999,"Restaurant, Bar, Pub",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqchLYaKYBtkZZxQXOY-ERKaGio0dIlAf8e07w-NIvQ5VKHig78YkpsaFQ07q2TiQbBCn6JOYge2CFNgsClGqyJdMeYv-Jn6gmR0E6brqAsDrAaRVn6eTdRw8oALo1z-el8ottZ=w800-h500-k-no,"https://www.google.com/maps/place/Maginns/@54.258499099999995,-5.941078699999999,14z/data=!4m8!1m2!2m1!1sMaginns!3m4!1s0x486122eedc4a9241:0x2fa047fb57b9c036!8m2!3d54.258499099999995!4d-5.941078699999999",ChIJQZJK3O4iYUgRNsC5V_tHoC8
Sea Palace Chinese Restaurant,sea-palace-chinese-restaurant-newcastle,newcastle,restaurants,"135 Main St, Newcastle BT33 0AE",+44 28 4372 3626,,3.8,190,54.2110199,-5.8902679,"Chinese restaurant, Takeaway, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRjJDGzt-OKR6iHuivhQ0Jxcv3nLBwT_RyYfr3l5mXPfvVInh1QotkyIA87ULeEAlhJ9Vuz3MBY4FJxVcPs1k_5zLxbzyBpFx7TS6-ERQTai6a3b017rFR2MEEEVonOHoYGKoh=w800-h500-k-no,"https://www.google.com/maps/place/Sea+Palace+Chinese+Restaurant/@54.2110199,-5.8902679,14z/data=!4m8!1m2!2m1!1sSea+Palace+Chinese+Restaurant!3m4!1s0x48613cad086dcd53:0x4c148e9195fec58a!8m2!3d54.2110199!4d-5.8902679",ChIJU81tCK08YUgRisX-lZGOFEw
